sample_id,iteration,seed,Percentage of cleaned cells
2,14,301605230556152398542502988379513717520,0.00043956043956043956
2,15,534921063500087172239739714222683228,0.0
2,16,226354702474527398111733383074778683900,0.0
2,17,64416345816730675523484460457909305837,0.0
2,18,113030113162699822198280312196997927936,0.00043956043956043956
2,19,266789348712462495298648952546049304778,0.00043956043956043956
2,20,199337079582021777117865989463065899661,0.0
2,21,163154538189481193498918989609927472332,0.00043956043956043956
2,22,148171372614677327471309063563616645329,0.00043956043956043956
2,23,241174654273196057298917425078296074667,0.00043956043956043956
2,24,74886771327149026653279246583131523680,0.0
2,25,28114348317292680260218688636015865138,0.00043956043956043956
2,26,270412444605163121105344078757795550981,0.0035164835164835165
2,27,196367311500531218426653862742606920811,0.00043956043956043956
2,28,53860640738609570850521537533142896702,0.0
2,29,154823069839788615376188849775027389667,0.00043956043956043956
2,30,201284357312513732948885826652056306474,0.00043956043956043956
2,31,49974282359491157036159885321979588831,0.00043956043956043956
2,32,225608804115812747960596335995816155916,0.0013186813186813187
2,33,117685385236873440329323525937656085813,0.00043956043956043956
2,34,59636181009873538945407827591075157153,0.00043956043956043956
2,35,162568116801994176104223991727492573362,0.0008791208791208791
2,36,292302397912564311185000425108596822119,0.0
2,37,125020022984516883032017330191077130873,0.00043956043956043956
2,38,57032379061917199862182539853308929513,0.0008791208791208791
2,39,288517271442680265692523450226541946900,0.008791208791208791
3,0,100803831655325908335969127579730835522,0.009531703273932863
3,1,120411254025733489702434350900403754964,0.0
3,2,15437748620118479929280104631930092127,0.0
3,3,225393708143793118011223527529476701418,0.0004144218814753419
3,4,61344082157258751664766850514595531351,0.0004144218814753419
3,5,95583560807624919387527420913637417570,0.0004144218814753419
3,6,4174417749672770266060171606767217534,0.0008288437629506838
3,7,243552056543052741703504918961016818295,0.0004144218814753419
3,8,34847837570171535233859925152256274574,0.0012432656444260257
3,9,73238694912997872164540873523457638700,0.0024865312888520514
3,10,315932843610459083962650081259104492010,0.0
3,11,320539301060919856577414239210321002257,0.0008288437629506838
3,12,215060595759051614657413746762353322982,0.0004144218814753419
3,13,285034510488763170712323985913845982881,0.0
3,14,182743853399457720838890299586000844650,0.0004144218814753419
3,15,270795014470675535119881043284272128842,0.0004144218814753419
3,16,283395170590584020289060065823616979288,0.0004144218814753419
3,17,58435865015006910348132171355996288872,0.0004144218814753419
3,18,305161935379907267783037142281232398853,0.0
3,19,304986822675301425016033840208957046636,0.003315375051802735
3,20,68935731795104243292160738497989803906,0.0
3,21,253278330101312431687301823338748870659,0.0004144218814753419
3,22,289474854219318067125981789944462268300,0.005387484459179445
3,23,195301783198621995605052613317878618797,0.0020721094073767096
3,24,336075066954744069360923791895341622098,0.0012432656444260257
3,25,122018261409668464104262890832698249508,0.0
3,26,40930906807998687041711145826579204868,0.0016576875259013675
3,27,261748288542448203608354017678267670741,0.0
3,28,67357960123280257030875439332413731993,0.0
3,29,1217977165683368990622969757948520404,0.0012432656444260257
3,30,267382202037970100463099697472239561725,0.0004144218814753419
3,31,291496540411441947242518347204559102981,0.0004144218814753419
3,32,61661694490699242817909473937363001129,0.0
3,33,244433737736614916496930794568408513516,0.0
3,34,322678005678624008451746782825824435824,0.0008288437629506838
3,35,13896418962164970219899375911957739848,0.0012432656444260257
3,36,246668122005255140529545681118183119171,0.0008288437629506838
3,37,45178357215029772337115212056532661869,0.0004144218814753419
3,38,207335982650273239241801259955989615864,0.0
3,39,111195044003105170846892012122666969438,0.0004144218814753419
4,0,136164028618604423553860977313886305135,0.0
4,1,228037146994288986810789009186186125697,0.0007840062720501764
4,2,176329228511124996621779727988616365632,0.0011760094080752645
4,3,125548954173525399857694541525009205469,0.0
4,4,8361577772698045958153468781019053800,0.0003920031360250882
4,5,150465505587408360223350125984170312574,0.0
4,6,214850933859571517064546247920883994407,0.0
4,7,318058469693075325826956450574487077074,0.0
4,8,331062556801776258861860347620628312765,0.0
4,9,120636832426101822777391091345982834974,0.002352018816150529
4,10,274417507765054229114251342286004974408,0.0007840062720501764
4,11,218101595268265516775090339704616643238,0.0
4,12,305237544509802252699600144561997456731,0.0003920031360250882
4,13,192539148828530340981041368410507363015,0.0003920031360250882
4,14,22335995386503552284592661852870374452,0.005880047040376323
4,15,251758616943787513467114793377100110239,0.0
4,16,107819024339848205063561716703839683957,0.0003920031360250882
4,17,54697405822332990838972864124708228441,0.001960015680125441
4,18,84700526530321145055692161663820130166,0.005488043904351235
4,19,151503283421121494386638610300475596432,0.0007840062720501764
4,20,174650438568013398894681836478295146100,0.003920031360250882
4,21,97604332311895419125622687825748271131,0.0015680125441003528
4,22,14307819193115399821347037204465202620,0.0011760094080752645
4,23,32897853393433917925103869721740446700,0.0035280282242257936
4,24,270462601830100093778920907303109288632,0.0
4,25,79741383142602173923264705615493991893,0.0
4,26,72998287139028513816207311317941187285,0.0003920031360250882
4,27,268458687979921662744240783800833435962,0.0
4,28,288541314080720222515863961244775237259,0.0003920031360250882
4,29,86028772294605897966384344123131601415,0.0035280282242257936
4,30,121579955734165599080973355538462091659,0.0
4,31,42264771020066694319626877209638888050,0.0
4,32,337961653052819786172362681217535098000,0.0003920031360250882
4,33,64104264408764869728531836037322949025,0.0
4,34,131520261138703049872159338701856175353,0.0007840062720501764
4,35,257737584850523411284962788189773719954,0.010192081536652292
4,36,24477983343434542414077639275766662027,0.0
4,37,301733405622056566507246810194807060684,0.0
4,38,190800201568247526776280979735220767681,0.0007840062720501764
4,39,260799201768863283270670979449270565765,0.0003920031360250882
5,0,158606410785303030169243003281220942285,0.0
5,1,249649318031828154249741559003407910515,0.0007437709185570844
5,2,242542901824256354594413246942164056252,0.0003718854592785422
5,3,211198751592857579792250821779500039238,0.0003718854592785422
5,4,159496033793137318492503027329236692554,0.0029750836742283376
5,5,67340709277889808370497018571511089278,0.0003718854592785422
5,6,176080178584099430762242446883636821577,0.0011156563778356265
5,7,103255161571112504910852458783531984521,0.0003718854592785422
5,8,1870844326062970646584004641023911700,0.0
5,9,33900554332950092849447739544224772899,0.0003718854592785422
5,10,22328745552930758057956500041866052052,0.0003718854592785422
5,11,38529338098360465160715056852108596717,0.0014875418371141688
5,12,155895315397486835955767854736469679205,0.0003718854592785422
5,13,43013368113263149489040899888841120922,0.0
5,14,339436769565139612031506750545314803603,0.0003718854592785422
5,15,337942121777027379108025459993623859939,0.0003718854592785422
5,16,112358269390630382902907481235179096588,0.0003718854592785422
5,17,253297743117385268306280782680353319224,0.0007437709185570844
5,18,249108486351995420079803465073223300469,0.008553365563406471
5,19,161932791907512306466014404190705906815,0.002231312755671253
5,20,156721181465641745745150675719110383972,0.0003718854592785422
5,21,163500180206372241508685676808768500893,0.0
5,22,272521179469759386624393392117890866461,0.0026031982149497955
5,23,272445049009564966340882019547493591459,0.0
5,24,231497662263648088730875795639696925645,0.0
5,25,279054637659786196140276136332651748342,0.0011156563778356265
5,26,102189932610503465460763737062302669438,0.0003718854592785422
5,27,212066924521656542283408005994030332588,0.003718854592785422
5,28,91064620256792372503735208001174942878,0.0
5,29,85623690602046393340741457735543015273,0.0003718854592785422
5,30,165202290124424388624755812720441019368,0.0003718854592785422
5,31,108788763989090620343097519556780830157,0.0
5,32,301760145791285589973694430420522650921,0.0003718854592785422
5,33,84128329128640376539150914863983837334,0.0011156563778356265
5,34,129226359234659209940933784254855582592,0.00334696913350688
5,35,182620932653050925761110447855967976101,0.0
5,36,86036345277750197028065133519264082336,0.002231312755671253
5,37,87830917517410423558797290585963110705,0.0007437709185570844
5,38,337578501601239915322569968228618783067,0.0003718854592785422
5,39,153576871329052336487545707746662712909,0.0
6,0,191639843542640173705323973840081251464,0.012734347364697559
6,1,14800191671993914451337335309312910823,0.0038910505836575876
6,2,155054236981781948808376844220968475122,0.0007074637424831977
6,3,331286817220787469867979654630363073233,0.0007074637424831977
6,4,325764315289849273870962187836695673783,0.00035373187124159886
6,5,65227830412937357609071191485628794219,0.00035373187124159886
6,6,287813331089601777010234966910855955938,0.003537318712415989
6,7,245872251081292872594912800388644062670,0.00035373187124159886
6,8,138454343622266389798678772207231005167,0.0
6,9,108826640176659822803035857689070170527,0.003537318712415989
6,10,217350944323560876499058303697483678447,0.00035373187124159886
6,11,328199492328013790656411872794668477918,0.0
6,12,169919610299374396993872902215350513113,0.002476123098691192
6,13,87402834572102963433115914873201607147,0.0010611956137247967
6,14,293957012722341497640039770826682449215,0.0017686593562079944
6,15,264705944962671641241598440577922506814,0.00035373187124159886
6,16,117340624482392510843122504528337000083,0.003537318712415989
6,17,293244508792321023620954343809316829087,0.0007074637424831977
6,18,136046835442165775912984190772395127859,0.0007074637424831977
6,19,3722611826061642545727756634126428445,0.005305978068623983
6,20,266862714780813456005398298555665581715,0.0010611956137247967
6,21,211456254636987306509157344286008644155,0.00035373187124159886
6,22,45324933297498186346426785028006049883,0.0
6,23,225414404306975810579731507186912997304,0.0021223912274495934
6,24,233099968856217552757135974085165664699,0.00035373187124159886
6,25,300992198772414037152522046374538243110,0.00035373187124159886
6,26,91163305884576298106412521448913606769,0.0
6,27,84208863525333081045205505167012424373,0.0
6,28,105622607491725133727810568074629087054,0.0
6,29,148871728090375482560886930535783869834,0.0
6,30,175099630984479000986305122260475650940,0.00035373187124159886
6,31,121865136319031345066366515925559130419,0.0038910505836575876
6,32,196870393257237325491002203520451250764,0.0
6,33,279194240726805568293290597492648047480,0.0
6,34,4678276268007842932209062079029048902,0.00035373187124159886
6,35,157066157819826868035591376956089749575,0.00035373187124159886
6,36,335584355275496374642471970770820864798,0.004244782454899187
6,37,297255585506802989243772348912115977347,0.004244782454899187
6,38,107094623369450785667547773465351898635,0.00035373187124159886
6,39,139309526058681008471983137883746578657,0.00035373187124159886
7,0,336945758634799822094366058685038347032,0.0
7,1,161124731463016797052837084410895297547,0.0016863406408094434
7,2,311946204502575998307102944440564432333,0.004047217537942664
7,3,148921744690942994505008987717786282831,0.0013490725126475548
7,4,118737182338019653295236875984438365334,0.0016863406408094434
7,5,280947694447429455800629790569208685879,0.0016863406408094434
7,6,254509045095162406041447198528732562810,0.0
7,7,221340697653017606930343499557049449231,0.01045531197301855
7,8,269869874423498828293772329483716285666,0.0003372681281618887
7,9,19142774057823217586675228818077589518,0.001011804384485666
7,10,131578055187809662150133780131339735389,0.0
7,11,43097275207555478394780185348076735971,0.0
7,12,159494903008025434527373577073907292216,0.0003372681281618887
7,13,75034359636379942210876744283739381758,0.0006745362563237774
7,14,219027168489409034911785335222697925595,0.0006745362563237774
7,15,53238684357861875667093203265420799283,0.0
7,16,263155554133248577498433653690825373256,0.0016863406408094434
7,17,135534656434750848923370690938401535465,0.0003372681281618887
7,18,37871144051690157232827176417966064135,0.002023608768971332
7,19,5155686379388609543180090325608147578,0.0003372681281618887
7,20,317939307169323064697304365463983338967,0.008094435075885328
7,21,265027313728345239116863484338551257304,0.0030354131534569982
7,22,280474195468901904195512148500579754249,0.003372681281618887
7,23,253091955068480514102265191756503161119,0.0
7,24,86487567845286564371570289982143479646,0.0
7,25,160088278612906507803866998015201272147,0.0003372681281618887
7,26,119086082574691612380331310074438491969,0.0003372681281618887
7,27,242567701366148012211845338208344191278,0.0013490725126475548
7,28,16560761211041207905285363002574445204,0.0003372681281618887
7,29,132010338299103253019742813532466995506,0.0003372681281618887
7,30,301154682708507002655170603831998328308,0.009106239460370995
7,31,266373885375232920754815332354958580683,0.012816188870151771
7,32,118784798755647499161838517660155952573,0.0
7,33,246949450313680347298728254069750704459,0.0006745362563237774
7,34,330681230500657565849532769077723401012,0.0
7,35,329447605090246625753244227401894403267,0.0016863406408094434
7,36,265535616596129881296915451937885298073,0.0003372681281618887
7,37,200996489487206073218466930886521731693,0.008768971332209106
7,38,250717595890065035814897601578766335356,0.004384485666104553
7,39,290181204033024587490697882749099806198,0.001011804384485666
8,0,64858675194764099897930481784862006159,0.0009668063164679343
8,1,271408357487551425399007488119259471230,0.0003222687721559781
8,2,50922875491560260021526895451905412857,0.0019336126329358686
8,3,117063022596553866290852032769024987142,0.0006445375443119562
8,4,19398302982141711005128286250365739281,0.0009668063164679343
8,5,98116139686064839544181482671049252074,0.0006445375443119562
8,6,28861726061072789207220909353003391627,0.00676764421527554
8,7,99014141143193595590716817755777929655,0.0009668063164679343
8,8,67492603816975412882030002693271397686,0.0012890750886239124
8,9,180702151063826704032020685075138908317,0.0012890750886239124
8,10,71153358169770462831816234263896338063,0.0003222687721559781
8,11,135911442003331595476804214386239633181,0.0006445375443119562
8,12,42241163682793189634322618991631869543,0.0019336126329358686
8,13,177066126394987946214376921092640701736,0.006123106670963584
8,14,294753525851919786260667688696648924493,0.0
8,15,32755854814993877258434139791673477916,0.002578150177247825
8,16,92080558352943232422179339573844808001,0.0
8,17,87473876825499666770567914212680207015,0.0
8,18,7690682946570021883075683723655595195,0.0006445375443119562
8,19,238866607533305077292405464336914483996,0.0054785691266516275
8,20,318224980516428066746295707071899734083,0.0019336126329358686
8,21,154311567164192437567464030240289304501,0.0
8,22,94645103500894686257273841045443143690,0.0
8,23,118381558252733064350739487859521298700,0.0022558814050918467
8,24,31983702426147488397940706087803572760,0.0003222687721559781
8,25,150342790612230099009285450861507226730,0.0003222687721559781
8,26,164394903474583070480715294293519010161,0.0
8,27,11621775174185722339769417965582475718,0.005800837898807605
8,28,216537137270664556806739696890129442097,0.0022558814050918467
8,29,264780024017259003110338520680278951941,0.0006445375443119562
8,30,248958558876682903219998712344419928673,0.0003222687721559781
8,31,212250642447875005269306343572843177776,0.0
8,32,265124518947903845572828957106546493537,0.0
8,33,92207296970811072216035155912175015613,0.0003222687721559781
8,34,50992574029493167752070032257408566799,0.0003222687721559781
8,35,106507602714073190773067912407446003301,0.007089912987431518
8,36,44881858710969358017740719771997880344,0.0003222687721559781
8,37,190486828133804806031781334040801552865,0.0006445375443119562
8,38,8740541009434665924622742619179222654,0.0009668063164679343
8,39,122349963062900682002464644159777595488,0.0
9,0,35285157002699224497649652583207109558,0.0037025609379821045
9,1,55130893615047610849010492721453726673,0.0009256402344955261
9,2,215258231677078341806863382103536979640,0.0021598272138228943
9,3,10327747970653470047511600804719257451,0.005245294662141314
9,4,210962818680531933310662547474817691383,0.000308546744831842
9,5,61865098366384489208753845179930492358,0.004936747917309472
9,6,209480050906568294681588732152829715232,0.001234186979327368
9,7,25787949113421966815932974559982370261,0.017587164455414996
9,8,6794411707972095542190248270284281107,0.000308546744831842
9,9,28033939996742391886591796202456114186,0.0015427337241592102
9,10,202236586294845523258966960226751202445,0.0021598272138228943
9,11,97327034824629333389679835001012194290,0.000617093489663684
9,12,139667655001139257996848388943670619994,0.000617093489663684
9,13,27458494843546893085142079309288032279,0.000617093489663684
9,14,180218130311680294136093876721750821013,0.010182042579450786
9,15,81609887667289609180411468937734844264,0.0
9,16,226020260590920819876797607185972267302,0.000308546744831842
9,17,138154271128677608841565140461248987953,0.008639308855291577
9,18,166159396699055847689123605161058128753,0.000308546744831842
9,19,207863441720264490158795153977920711526,0.0018512804689910522
9,20,266432066051244456897490881471494043710,0.001234186979327368
9,21,193342720215101553057071109440447391676,0.010490589324282628
9,22,330979913276035803395361841203266585611,0.0009256402344955261
9,23,52817551931670277064213322848829537583,0.0046282011724776305
9,24,155266792494007456490725281370429266246,0.0
9,25,294996606013134134493684952022150760306,0.0
9,26,180878662396766534398028221896725955960,0.0030854674483184203
9,27,279631709153400048931746039754827365789,0.0018512804689910522
9,28,151371255594286257104791050250942132384,0.001234186979327368
9,29,8853135145714368618615819619802935615,0.010490589324282628
9,30,203285471541874527175023812071003645037,0.0
9,31,33247240926619128688276081549174374883,0.002776920703486578
9,32,326427271730469061641337987625505402112,0.000308546744831842
9,33,185167516358710482959119318584227034815,0.0
9,34,171073977438401069938728242728189612738,0.000617093489663684
9,35,47466063272916730929333668528393954739,0.0
9,36,132490805672319537122967391466928574943,0.000617093489663684
9,37,142660255729085684772560887596132252233,0.000617093489663684
9,38,49869603719644213701540632486834672486,0.000308546744831842
9,39,286286700225819662944059571516142885219,0.000308546744831842
10,0,131668912730744048599498602353065677704,0.0017756732761171944
10,1,307167378420872657063186575386191381453,0.0011837821840781297
10,2,241314415108282263337620397035695820679,0.0002959455460195324
10,3,80227526147589796175491673521362325669,0.0
10,4,113783500433083647663391685535478187841,0.010062148564664102
10,5,307832307195684872222120336562131275479,0.0002959455460195324
10,6,73371009414389942096954982534116128993,0.0005918910920390648
10,7,264081700228399182961299443882930577563,0.006214856466410181
10,8,138260620461542617720761491019072103725,0.0
10,9,258657311995484375031027291282730332558,0.0
10,10,133632413371088851815393389664698670242,0.0008878366380585972
10,11,217910906583981935540051887668585272731,0.0017756732761171944
10,12,114119369743470807970360448404289517391,0.0011837821840781297
10,13,241375628332842941646565789198883015874,0.0002959455460195324
10,14,286122175325844997317060626833754029557,0.009174311926605505
10,15,337002114940765203959415095253712537902,0.0
10,16,313056300696301077965612054201509874501,0.0
10,17,13703059418584843206435586636023127256,0.004439183190292986
10,18,60737497107970648210719114183338007334,0.0
10,19,97415081423770405989975455807089997919,0.0017756732761171944
10,20,97566751176188453682026240217708509897,0.0
10,21,262517676333243687765682008065366843799,0.0026635099141757916
10,22,195179633252360965633108268974567216315,0.004439183190292986
10,23,267806462320437341469048128008133724664,0.0002959455460195324
10,24,236944609739536805242202620835540671682,0.0
10,25,189177545840863405800848722842350830125,0.0
10,26,204228820561922882250269888729989378533,0.0026635099141757916
10,27,46487224886376082473563276835928480597,0.0
10,28,149465472166801565906416534361332297969,0.0005918910920390648
10,29,272950700855338735028895501777380202963,0.0005918910920390648
10,30,305004819781008025148893059125100166722,0.0026635099141757916
10,31,140208649505324907494883092475841706217,0.0005918910920390648
10,32,147345011509599501671225051312376533732,0.0002959455460195324
10,33,87918634682451722172856471090479347710,0.0011837821840781297
10,34,68958652977403484794557291811535108599,0.0
10,35,140441152664481745864211731044839330061,0.0002959455460195324
10,36,106833770649729307923866332148891909543,0.0005918910920390648
10,37,267945141577521970180452922033171523802,0.0008878366380585972
10,38,27195505896286276522451217025924462286,0.003551346552234389
10,39,287357829481575187580897885538197274609,0.012429712932820362
11,0,58385581523830912950119021483777261571,0.0002843332385555871
11,1,97669848825842286970773673084640997070,0.00199033266988911
11,2,188122211763917017870100444504475283627,0.0034119988626670457
11,3,1818287691578822842443969766171192766,0.005686664771111743
11,4,39611306458379997395610460611691863940,0.0017059994313335229
11,5,239783335178647449579367217671539516219,0.005686664771111743
11,6,43516954046619417757061296180963897206,0.003696332101222633
11,7,311797253666460961849587748531432775598,0.004549331816889394
11,8,77621628110118586639442366208109645357,0.003696332101222633
11,9,174962438774159060483136022093931956329,0.0017059994313335229
11,10,272375877515325451912971807895022614005,0.0002843332385555871
11,11,288837809371170319706776870260811234464,0.0002843332385555871
11,12,10951217850306192800266202194922775339,0.007392664202445266
11,13,248033824616548455477666434147687836741,0.0002843332385555871
11,14,109919806778446268015332141658051055813,0.0002843332385555871
11,15,187102821845627347256636472454004471516,0.0034119988626670457
11,16,107678815788610994630256209164002852459,0.0017059994313335229
11,17,55107024399097908662276407513652782831,0.0002843332385555871
11,18,59759492758283806135501013445484831140,0.01194199601933466
11,19,294720297682916924595175411364860482604,0.002274665908444697
11,20,136433697299494398145146431245357104319,0.0002843332385555871
11,21,278151338816601885439288965828872933662,0.010235996588001138
11,22,72452963807345516189086444181073061040,0.0
11,23,214617094040211844034274274009427297504,0.00199033266988911
11,24,135581857943379755626645386734138362765,0.0
11,25,338088113270534635814013662068362385572,0.0017059994313335229
11,26,60770151216101120630791451947656706965,0.0002843332385555871
11,27,275207926925817583220956044680291748314,0.0
11,28,109249748047384349861212285165812653172,0.00199033266988911
11,29,143081445385187187417967774985365738194,0.0014216661927779358
11,30,68621934222149638691105256268535925372,0.0025589991470002845
11,31,233861391665396020590245367252595846963,0.0011373329542223485
11,32,303899970049831938273777017026994964227,0.0
11,33,163790549560368078108666269292007050655,0.0031276656241114587
11,34,175878115179681475807920373004010610386,0.0017059994313335229
11,35,229642600008535461926356044508987981850,0.0008529997156667614
11,36,39408830254726001702567776058294902391,0.0005686664771111743
11,37,139184706523890067484481424593822034750,0.0028433323855558716
11,38,145282033662970432877550254960643410645,0.015069661643446119
11,39,262570339000975331249029421037842340944,0.031560989479670176
12,0,176824537531771027956335474542363345204,0.00027359781121751026
12,1,151208598636063221132526726103230361248,0.0008207934336525308
12,2,108860759244545190422597256117225478661,0.00027359781121751026
12,3,28619777422671281500644181256584656065,0.005198358413132695
12,4,226867116270391654111165700655546563372,0.01149110807113543
12,5,186223192647349301068593008911961403294,0.00027359781121751026
12,6,41963291416993130407341382802733752788,0.00027359781121751026
12,7,272908959963917446395863224895384283938,0.0
12,8,286273360462123755080578883565269629817,0.0
12,9,190823852392374446740566126770779638954,0.00984952120383037
12,10,314927747036766730420749815726687835485,0.0005471956224350205
12,11,235004353751243097661475706015880037778,0.007934336525307797
12,12,164575397462416220747831273186252840233,0.0
12,13,15386278184751063331779256296286919857,0.0013679890560875513
12,14,206757345167268417063217983790165092540,0.007113543091655267
12,15,190002324030046858010069632329726578721,0.0013679890560875513
12,16,335509088188997357287716162859505289414,0.00027359781121751026
12,17,104862923900730599188650969403074564026,0.0008207934336525308
12,18,73066432656571897179499691476411054767,0.00027359781121751026
12,19,330975355688136382145217847122884759731,0.001094391244870041
12,20,88580931134073969353626631579004250919,0.0008207934336525308
12,21,237550721053461764672722985172289948044,0.0005471956224350205
12,22,289784464329026552486137153648111964618,0.0013679890560875513
12,23,75971824521503655737503281666841421157,0.0013679890560875513
12,24,286884197408775170674981781087181090534,0.00027359781121751026
12,25,267894270535894817858142496082935979812,0.0
12,26,138594493749767442673899914578035945796,0.001094391244870041
12,27,304544026753957485706114921778843922186,0.0005471956224350205
12,28,70135085863885612607686950488497723398,0.017236662106703146
12,29,236670420769217905246196576935559058272,0.0
12,30,262859930390436413279267367966944069842,0.00027359781121751026
12,31,260992607542451902521563282745259794221,0.0008207934336525308
12,32,143047214889652645373658189237104892135,0.0
12,33,237402785106823323537304147527463164051,0.04487004103967168
12,34,256224349649569104845134645022409909977,0.02270861833105335
12,35,179725128268838221752139143056266297234,0.0
12,36,100778895496088476152943811228010119830,0.00027359781121751026
12,37,332252806515865503556128099502743712395,0.0008207934336525308
12,38,147517690799643603751550837783635900502,0.0005471956224350205
12,39,169551367547338199873811365059932724833,0.0005471956224350205
13,0,141141017969694532742209968614666684123,0.0005272871078302136
13,1,273242183712566589835047622349347490119,0.10862114421302399
13,2,215026130082469675935674713948554336426,0.010282098602689164
13,3,787972094455481532373940986707709182,0.0005272871078302136
13,4,94105818932941693068890947771716688462,0.0
13,5,328213214665142831544879900237549827426,0.12865805431057212
13,6,207613084902066774399969886349844590571,0.13076720274189296
13,7,226283957849329744532694989340476858790,0.0005272871078302136
13,8,229131786209370008710976676594816593725,0.002372791985235961
13,9,180240174441700717653697422660852574519,0.006591088847877669
13,10,88469806499930821212915322309092901858,0.0010545742156604272
13,11,63710008490657724161219447469529899722,0.0018455048774057474
13,12,292170658763834428307317953829569200823,0.0
13,13,295569330045113219026423830653338226656,0.004481940416556815
13,14,310730785393299639147811253605034929187,0.0005272871078302136
13,15,180635939082570763208363446981740450392,0.2180332190877933
