sample_id,iteration,seed,Percentage of cleaned cells
13,16,330946254685070130126121080608384199192,0.003954653308726601
13,17,134619074003543783526938508082799881559,0.0015818613234906407
13,18,243702996854765046274220548872183795880,0.001318217769575534
13,19,273989913882853842000015287514696600083,0.07118375955707883
13,20,74571046086824485584856544871059362985,0.0002636435539151068
13,21,124569586710050998789737862239503908362,0.0
13,22,61323735005854651335274502782702856347,0.007645663063538096
13,23,111511770883028360293201969053734479414,0.0
13,24,230137994404339105694906084940010964055,0.007645663063538096
13,25,29706530568892442149817194255230817495,0.0002636435539151068
13,26,65770059525929260356421490419236404496,0.002636435539151068
13,27,95543480343360095819596248168940167362,0.20432375428420776
13,28,295909066374650904144088648836635068570,0.0
13,29,114427955270760812037613492783597619225,0.006854732401792776
13,30,31512511958301261115087636137435347150,0.04086475085684155
13,31,242360515453601412376035842273427051101,0.0015818613234906407
13,32,277879980733440683853213345078778091765,0.003691009754811495
13,33,287034906258351064264537874725660686444,0.0015818613234906407
13,34,140811025044957263501629353085146073651,0.0
13,35,271470480106477688938616102312857564058,0.0007909306617453203
13,36,67545690411657003732670939728382957506,0.003427366200896388
13,37,170208778250870284123889453208477598501,0.0005272871078302136
13,38,26747060269381870417684339937210952164,0.028473503822831533
13,39,168246118291440276900404057337836599148,0.0
14,0,147604215050623431694700889422312964263,0.01602645637242432
14,1,291778387480544470407100530296269655529,0.0010175527855507504
14,2,29386940239022943904549013104748359097,0.0005087763927753752
14,3,48329506994727434536565307605797893758,0.0012719409819384382
14,4,275065073762819279868391933276768736684,0.010938692444670568
14,5,94124548850029578755221751282718176101,0.0002543881963876876
14,6,29383594117013198081227093824912682810,0.0005087763927753752
14,7,302854756100371678707635232809137536825,0.0017807173747138134
14,8,24977336239735699467180258358546741258,0.0025438819638768763
14,9,276427182640290656419299065600650869980,0.14703637751208343
14,10,243092976647134145698203314419183789530,0.0002543881963876876
14,11,301712366001234831033382811576431564628,0.0
14,12,294728985047622002408393874447985501426,0.0699567540066141
14,13,53160647760614537310440371970997146724,0.013736962604935132
14,14,258928253176735294246607582336567137987,0.0005087763927753752
14,15,42966139154267258652088034944539067901,0.021877384889341135
14,16,270380465341398949033416393228915956316,0.0002543881963876876
14,17,309792329994885319083532131815769946815,0.0005087763927753752
14,18,66814408951384951065469691988256800982,0.0053421521241414395
14,19,116513231956764635607756209116764547300,0.21622996692953447
14,20,178183695650649886406961480563818828102,0.0007631645891630628
14,21,313046776198518444450975198580492279730,0.0025438819638768763
14,22,216315145659715833972816286921338271046,0.0
14,23,86379129336549045348414965775512269484,0.004833375731366065
14,24,157229041868488797283959322141181110975,0.0
14,25,181166250591353953538714175262079189362,0.0002543881963876876
14,26,219764238080916422065379818551553870104,0.0005087763927753752
14,27,181595291143395859087604169653006970118,0.008649198677181379
14,28,77965184951512959037282349877845045736,0.0002543881963876876
14,29,148920368647231427528882183950275911868,0.0
14,30,66294627554636539062646894396053809623,0.0010175527855507504
14,31,113991625697586111529292981121047871257,0.0005087763927753752
14,32,246729087025632832643593847757687779756,0.0022894937674891886
14,33,203202528658123854893301250693580563512,0.0030526583566522513
14,34,107319487782396777122823827157595273984,0.0002543881963876876
14,35,160242759235398082192675208112371376334,0.014500127194098194
14,36,181425004953901929354411442227149369724,0.0010175527855507504
14,37,233559448612553800757892765806962198774,0.0035614347494276268
14,38,240457434953313177171022627087572891205,0.008903586873569066
14,39,38479134650905403354431577955904913302,0.0007631645891630628
15,0,267714519902055137583170376802828678929,0.0012291052114060963
15,1,54690669545838492756154035603519770465,0.0031956735496558504
15,2,9432803368186666904248148251200343345,0.1391347099311701
15,3,180159486559193300992864131560504951727,0.0002458210422812193
15,4,151713512147820571592245926210622754412,0.006145526057030482
15,5,85052908354327626759595998443765719996,0.0014749262536873156
15,6,195660055554557241528378863067704995483,0.010816125860373648
15,7,138427896198720425949583517776993691339,0.0019665683382497543
15,8,215461834450763066219715951703054896302,0.06956735496558505
15,9,177141762007766816404184393244182492462,0.004424778761061947
15,10,324563548210536665932974196745752346416,0.5282694198623402
15,11,169346249656267516697617327440217075972,0.0009832841691248771
15,12,203554360884449383559083481535453360560,0.0002458210422812193
15,13,6762451527085096509033635175969063623,0.007374631268436578
15,14,117849435388810707219224572852155459904,0.048918387413962636
15,15,15827640006890934901097021521365916094,0.5299901671583087
15,16,31273534290527753085791831381480983343,0.01966568338249754
15,17,170774193063106482357674151622217354506,0.0
15,18,326460693895813417269356407824203069633,0.0031956735496558504
15,19,86695520340112691740564950223246186431,0.4589478859390364
15,20,330987923995429798184844952450675239438,0.0009832841691248771
15,21,165080727754994033765584345340267105883,0.0002458210422812193
15,22,274166798982465788926679066001081960695,0.0002458210422812193
15,23,224132715296122385364859423687728404761,0.0012291052114060963
15,24,3066742695321954973613449616183969631,0.0007374631268436578
15,25,243761935973721930868220878706197453491,0.0002458210422812193
15,26,18464945319146124831764991000994948053,0.001720747295968535
15,27,354627817530162628975300315774794610,0.4963126843657817
15,28,250127726760343350084130294756446432042,0.0022123893805309734
15,29,318510008176711831888926258020168844450,0.0022123893805309734
15,30,176233932163023206720040323664411454508,0.0002458210422812193
15,31,98433617968715784384687936135422295832,0.0024582104228121925
15,32,191464717406296710937242420055666398474,0.0012291052114060963
15,33,305591543550338181007559022521622543866,0.0024582104228121925
15,34,35660980285508559331212922372282669722,0.008357915437561455
15,35,98996827151856090028606207465225571946,0.0002458210422812193
15,36,90900905437758817051901093964001451636,0.058751229105211404
15,37,67438900487509281524327769917973402938,0.0014749262536873156
15,38,107961359356346087281762141922275294151,0.0002458210422812193
15,39,74202346473374848752364374111868498855,0.010816125860373648
16,0,102218789824290905102619516342836492511,0.006657156443176415
16,1,101721969731125318206240530507937297167,0.00047551117451260106
16,2,105591713138149543870110323350702203632,0.00023775558725630053
16,3,98343266646395005123546737879162672598,0.0011887779362815027
16,4,177290394024931714929727112192630568496,0.002615311459819306
16,5,121785792687398169827827533532472290661,0.01806942463147884
16,6,97209258787690281295305479043125892766,0.0014265335235378032
16,7,316367334252290438942816788894437979901,0.00023775558725630053
16,8,122780032756267543741222729814084404627,0.02615311459819306
16,9,56759395107460128337425417192041125569,0.005706134094151213
16,10,254021656130600813939820939200922701083,0.006894912030432715
16,11,63021152733583146934967469232655311869,0.008559201141226819
16,12,122104408377042701303164922969218577109,0.00047551117451260106
16,13,125421183203187035563757350075591832753,0.6386115073704232
16,14,273322375230044369558907798607059945809,0.00047551117451260106
16,15,134467218156743084397653435795044598291,0.007370423204945316
16,16,180753631674183171680806984279714101349,0.0915359010936757
16,17,99645050029311762874869581289762214116,0.8728007608178793
16,18,67515768219003256960185830779929688081,0.0009510223490252021
16,19,329990480462282015397180394839081651770,0.0009510223490252021
16,20,78350307642963288670007650628186581457,0.0042796005706134095
16,21,84114129679265215684749819833317501176,0.00023775558725630053
16,22,295156740419444311449338218606080465533,0.00047551117451260106
16,23,316814826352493133581284768548487647398,0.0023775558725630053
16,24,567568155437043786527054957176452016,0.0
16,25,247362392225594945760482866996352926132,0.008083689966714217
16,26,129448337411509600475618223487457256514,0.0007132667617689016
16,27,7088976669284516748759334078155382084,0.0007132667617689016
16,28,324067328623588793939512129175850833431,0.6516880646695198
16,29,188546588642075652160605240140554720808,0.00047551117451260106
16,30,39587873912899434584879560520723962222,0.0
16,31,151121994418659245330250149001336670590,0.02781740370898716
16,32,87863904592427146877187023381791124590,0.00023775558725630053
16,33,84884931076195560760908113449923464438,0.005943889681407513
16,34,144822174542376516782985043168228213397,0.0019020446980504042
16,35,102587304084630780931041185843907047267,0.00023775558725630053
16,36,106471394844419050478588645091360497314,0.00047551117451260106
16,37,95055593419002290535290474896343009861,0.797432239657632
16,38,48640907033146317710711731620332414797,0.8870660960532573
16,39,44712055805632149602889343442071789393,0.0042796005706134095
17,0,43413041127323315801248165802756408414,0.00023020257826887662
17,1,302003982070607046244808898239067562268,0.02302025782688766
17,2,23497857177621583581224505566800135515,0.9118324125230203
17,3,215093697649357986311756701336055946144,0.0023020257826887663
17,4,30495928088167004676216738322889170057,0.014502762430939226
17,5,163629697549069560554417963931659486862,0.865791896869245
17,6,331121905878016238558592687931614720791,0.00023020257826887662
17,7,117688127564224847743109224910931961610,0.0
17,8,143857833764147207169607131405555258221,0.863950276243094
17,9,221876064978896200397574668569536536593,0.0009208103130755065
17,10,268843168941142246746822206307862339778,0.00046040515653775324
17,11,67172106264944426064467722254490076627,0.00023020257826887662
17,12,105905540206732379209351456665445864184,0.0050644567219152855
17,13,281947996777094442714503530021734897966,0.003913443830570903
17,14,126809218294746351828166833371285734245,0.8492173112338858
17,15,183754805257010132213223031068165772122,0.0013812154696132596
17,16,326950610378882402908350831018503278271,0.00023020257826887662
17,17,133776354809402446569232157793000832151,0.014732965009208104
17,18,295931965883270902513469389670037123364,0.00023020257826887662
17,19,8687950598457130939692995157367963526,0.02094843462246777
17,20,282934789055941658210966674949445279210,0.8814456721915286
17,21,9192370952508608765670013933781331609,0.871316758747698
17,22,322342749037622558053237257614011010786,0.00046040515653775324
17,23,230242687266632716464425627890874309611,0.001841620626151013
17,24,145691018570183314755865162795901607020,0.00023020257826887662
17,25,328342125342961986670684810457108794518,0.03798342541436464
17,26,140318345040206054052445830085130039458,0.7016574585635359
17,27,124628796856756027441845490629650456518,0.00023020257826887662
17,28,12665879974809872914866841628307826792,0.0
17,29,109926423021111219522473973084723452313,0.0177255985267035
17,30,142050924564538504807176391633180875188,0.7249079189686924
17,31,74052728069378291511927809032225705560,0.0023020257826887663
17,32,213038842451399532675460220360564803516,0.0016114180478821363
17,33,194281073716937677985229044279303344658,0.00023020257826887662
17,34,192537745654075865416719736222669493590,0.0016114180478821363
17,35,209093938746159937511873442389121396046,0.0013812154696132596
17,36,60450940910956492405487113939239706653,0.805939226519337
17,37,6037889648846229121234185645228909301,0.00046040515653775324
17,38,135842728931615110801737690332779840376,0.00046040515653775324
17,39,202965501289771758708964226565567567316,0.12914364640883977
18,0,305859812918658364208168382949465778359,0.9109772423025435
18,1,326346958327687852189746281382770104646,0.006470325747434181
18,2,333561707099438353961241535883398023929,0.0004462293618920125
18,3,44061637692981586732967458666523968625,0.7610441767068273
18,4,91289135130172357287172850498405197114,0.0004462293618920125
18,5,332847813324182841760819712997585463495,0.0004462293618920125
18,6,145110944325026743453999900117064097489,0.9196787148594378
18,7,29964899137769049376076951357724845950,0.010486390004462293
18,8,5304397743374963109168543634307133304,0.8362338241856314
18,9,224280650776851433837499070198805887821,0.8632307005800982
18,10,184362801411636604717626193542657950783,0.000892458723784025
18,11,177874467333094960979618483851543658062,0.002008032128514056
18,12,225567214314414108620538925559192447889,0.030789825970548863
18,13,95105585429967549627130996779549075053,0.00022311468094600624
18,14,47217587883730994751461548475121941371,0.892458723784025
18,15,192799320227684998213192724670662389094,0.0006693440428380187
18,16,275377704146719711118919814996167013312,0.00022311468094600624
18,17,227314953360435506038719537327835744654,0.007585899152164213
18,18,276416807998383389215139159917107610945,0.0
18,19,302959516042564116140560925757561219006,0.0004462293618920125
18,20,242359629542929866802264950108619092260,0.0022311468094600626
18,21,250361200774966639526714382081636623139,0.9453369031682285
18,22,326313082290772109445788647797168439872,0.0
18,23,292435765796036620284227156432954809835,0.000892458723784025
18,24,123552976298843452145339188674692403691,0.9071842927264614
18,25,283954394239872744551808246159982742573,0.9036144578313253
18,26,229710300082310803538475579940586010590,0.8828647925033467
18,27,152005332482493566884985843833247027168,0.0004462293618920125
18,28,87565991322482594074149376755831369818,0.0011155734047300313
18,29,93477465631336877844965863657692007881,0.09214636323070058
18,30,333134215123272995019108212130850875287,0.00022311468094600624
18,31,147744785609189969788004377135959650639,0.9091923248549755
18,32,163585328097100835934938401231862641095,0.0004462293618920125
18,33,272297656226285239717807637796090313162,0.02989736724676484
18,34,114736637795167904819767223940521731130,0.00022311468094600624
18,35,34678326320611487055332572600873406893,0.015171798304328426
18,36,99626963601018929707276540452549007330,0.012717536813922356
18,37,142184211094007094134246830251337112612,0.0
18,38,218996271802345819708328490196285099482,0.0004462293618920125
18,39,128201076997598976521239097783833698759,0.892681838464971
19,0,159867391998980763347376600398976840235,0.9002164502164502
19,1,237907196155547353076248368699814235632,0.8987012987012987
19,2,139305020708358617308071902985269858506,0.9313852813852814
19,3,317983859909322689614909196329426009178,0.0010822510822510823
19,4,339995704880709028327024894179042395297,0.9253246753246753
19,5,158721022909552298528321297608725347388,0.00021645021645021645
19,6,238392599407064433402211986964605024786,0.9541125541125541
19,7,121185076396310766315319511472846382027,0.00021645021645021645
19,8,7552940096604113801854283085015532191,0.0
19,9,286941100217321294151212546607221213892,0.0008658008658008658
19,10,122631959863260581243237366195980188738,0.9170995670995671
19,11,328946158957175807518227373445701196823,0.964935064935065
19,12,162659744676944614359432090953917698673,0.9465367965367966
19,13,185583733827404095215182072180522841525,0.06861471861471861
19,14,329174662932122471474192325553782938664,0.0
19,15,207680433136943793928829965973573631742,0.003246753246753247
19,16,100264709469781984934309758450052086651,0.005844155844155844
19,17,326875875103442664377995907466684737529,0.00021645021645021645
19,18,203635778508716651248227556871421365354,0.0004329004329004329
19,19,163549390930693459207605780401487789988,0.8917748917748918
19,20,281250548799392190412859812704549796273,0.9463203463203463
19,21,11667678261022176636793188451877762718,0.0004329004329004329
19,22,155379556960254361520907533069119725998,0.9235930735930736
19,23,125719231956400300726392570950389281587,0.9463203463203463
19,24,100933321378912472966943361565707926496,0.016883116883116882
19,25,218983135832771636769474201057247056423,0.003896103896103896
19,26,148139820633828287264711567548708530787,0.9231601731601732
19,27,286026248844418596283791022137121937303,0.0025974025974025974
19,28,126788981320398235299546413270172467776,0.9495670995670996
19,29,30204964202542712598710191000015107573,0.9411255411255411
19,30,18072957095584815850223233834547306128,0.9510822510822511
19,31,319618798665240244475977554167396106637,0.0010822510822510823
19,32,78570923235211295572047304031866471698,0.8937229437229437
19,33,162204694723866991411910391349006298361,0.008874458874458875
19,34,289960768171965017321316775834403441953,0.0008658008658008658
19,35,228045694749669247501426644133751424666,0.0
19,36,299208088828605634356093273178244756643,0.00021645021645021645
19,37,196946301062809611116295288535057336923,0.8822510822510823
19,38,303701809494051242264747226994803505827,0.9538961038961039
19,39,117047421549318651033060592776099801634,0.0010822510822510823
20,0,334203248231806561484470666958983472462,0.9403110550651534
20,1,126983221704365024558372459470390925388,0.0002101723413198823
20,2,53240077455605550209620448553385333455,0.9564943253467844
20,3,62068488027109132683109526679472105361,0.0002101723413198823
20,4,98393559829892902476660503762928725635,0.00273224043715847
20,5,267330224149497028286288511815633295250,0.0002101723413198823
20,6,57121532755072842218441621707060332675,0.9527112232030265
20,7,45290734459115315234225236919543355860,0.0
20,8,62106961037789243433521851534521931623,0.013240857503152586
20,9,148440537812344619853590469608921168337,0.009878100042034469
20,10,170963082009659282385865575094266827958,0.0006305170239596469
20,11,158229274651543524782523690763084083702,0.9506094997898277
20,12,264181873019884719023640125025188131487,0.0018915510718789407
20,13,145176490189290839330364064953760055571,0.9466162253047499
20,14,154408697510743286029498486168539651147,0.9661622530474989
20,15,85318549756098902376333148343746682200,0.9157208911307272
20,16,279442640959903430664868368627213897760,0.9575451870533838
20,17,71882849034245591479835043249989711394,0.0002101723413198823
20,18,148290507581415449766116674063645848257,0.0004203446826397646
20,19,146461377671163736096664319414347740359,0.957124842370744
20,20,288436234719436828354046617470402519435,0.9735182849936949
20,21,78197625931042789272408577046201776863,0.9724674232870955
20,22,169982857351413813830260813024972887669,0.0002101723413198823
20,23,88343288071066250067793237402289790629,0.009667927700714587
20,24,162178036867233930017012835441602406248,0.003572929802437999
20,25,309428289829691950833447003259877492900,0.0006305170239596469
20,26,173213871903113793187901379818115717013,0.9579655317360235
20,27,61914930870277990269364214528941171013,0.9604875998318622
20,28,223589414462716188483154205353766105582,0.9405212274064733
20,29,47996574575373195165453937624034785005,0.9438839848675914
20,30,50108413191859596713601384013630574849,0.003572929802437999
20,31,103040161300129758506674117016817964865,0.0002101723413198823
20,32,12993550695077862555051527894587600196,0.0002101723413198823
20,33,254555987567706695986750180597996481654,0.003572929802437999
20,34,274387061297718339055693354568924539959,0.0031525851197982345
20,35,7505642549546957746308467514364457403,0.955233291298865
20,36,26462761544567369954894887098504885225,0.9556536359815049
20,37,4372849034430903379018238600829657131,0.9438839848675914
20,38,28537361064176848033288276410929282752,0.9537620849096259
20,39,108106743712142335615069135773444537865,0.9527112232030265
21,0,62614140605847052763560275072648189539,0.9791666666666666
21,1,235110243508252790854493425617099687152,0.0002042483660130719
21,2,186352761139624376550010449151054593280,0.9824346405228758
21,3,70204169934004479436167239368455037446,0.9834558823529411
21,4,43354997139809272868406398760199903812,0.0024509803921568627
21,5,126846663909301153728703860693573501981,0.9595588235294118
21,6,314574016836221883355964335792087846413,0.9667075163398693
21,7,85945400733999540617782884558414190437,0.01082516339869281
21,8,130288057123433267457884725817782723603,0.0004084967320261438
21,9,6213480558834064294987108658211110405,0.9491421568627451
21,10,282274767665060321413342786301638482845,0.9732434640522876
21,11,145826064561462360016011019301085425988,0.0014297385620915032
21,12,32259657948687156866217416923333567137,0.9669117647058824
21,13,134736197242862247450300656246757743782,0.0002042483660130719
21,14,285755863380280610156527687748547211832,0.0
21,15,321317179969815887246786534025024041031,0.9399509803921569
21,16,59858699511815610289066686181575869735,0.015931372549019607
21,17,305543482802779319680537723226726801066,0.9603758169934641
21,18,286479012936959131311522990011229474354,0.9689542483660131
21,19,79518977411435163270808800158563556644,0.971609477124183
21,20,173438622568839928460866098994734562973,0.9750816993464052
21,21,160923069798912822391902179907862203558,0.948937908496732
21,22,146266616745857342962470325020226704778,0.002042483660130719
21,23,87779946867921816368413681976518991228,0.9734477124183006
21,24,283674783439531604426796088335398882810,0.9650735294117647
21,25,52497011585547192960311210723928605718,0.0
21,26,229505949685037932760860976599251356332,0.9799836601307189
21,27,317531475818739179683998286349910208723,0.003880718954248366
21,28,326966254582826114765085605632226669896,0.9029820261437909
21,29,99980006116489353829507012927176158904,0.0
21,30,266421674166225049516809632117178586041,0.9712009803921569
21,31,14408556391556057228427718509807611655,0.971609477124183
21,32,133606042343858707726481063183614535127,0.0
21,33,264344300547644567486108471769442882937,0.9650735294117647
21,34,107171535600719668738746674195150569626,0.0002042483660130719
21,35,326465016786084407914986892528389311464,0.9740604575163399
21,36,166502148379715619510188009522765464642,0.9730392156862745
21,37,335747703037230296080639140120048698246,0.9366830065359477
21,38,98262785029818819915856053940773967236,0.9750816993464052
21,39,8106351653398378577237475205267938915,0.9654820261437909
22,0,188406995351157052041488616589519804641,0.0001986491855383393
22,1,212169725716676837084908473352698587922,0.9837107667858562
22,2,147360843897395597265453311773296369803,0.9739769566944776
22,3,148933364671429663773624876022190619036,0.0009932459276916965
22,4,265048688347193704352561514394741195862,0.0001986491855383393
22,5,331102884274230295910360579028410775284,0.0001986491855383393
22,6,93426535027486382209971528092234689151,0.9833134684147795
22,7,7901417834344227006276029562526787524,0.0003972983710766786
22,8,108033621513315662737149557299691793153,0.9628526023043306
22,9,21403860926853075219041759396221507215,0.9664282876440207
22,10,45325023097964780681159986919165399431,0.9680174811283274
22,11,302837534621808257887593008956881432667,0.9801350814461661
22,12,38317755896680124218874404179510763620,0.9704012713547875
22,13,151287092995332610790823509346128720819,0.9727850615812476
22,14,293400795629530214425480331805992779903,0.9821215733015495
22,15,270692854700737335437897274807028920819,0.0029797377830750892
22,16,45888090596561501147138058383173325093,0.0003972983710766786
22,17,184314117414879019493141362068741231618,0.9713945172824792
22,18,25650187424809199315624955866394401121,0.9787445371473977
22,19,321821815194831239144385892930557851918,0.9696066746126341
22,20,94801599272571273107452017930488299717,0.977155343663091
22,21,189271131878179628472601261823026716619,0.9713945172824792
22,22,179880988011245942973774151028554420759,0.0001986491855383393
22,23,339508502146346603247687001562073738478,0.9648390941597139
22,24,189958105571113056697632669153857331689,0.9497417560588002
22,25,124441779721305518306013964913267959394,0.9860945570123163
22,26,213665727029739823188744477477289643970,0.0001986491855383393
22,27,332280972430409599724426987636761101891,0.9610647596344855
22,28,217932588188065766723594303441229777994,0.9813269765593962
22,29,293938182836508327654460625051233893653,0.0001986491855383393
22,30,238452851420721004944740418552221839712,0.9735796583234009
22,31,319336519860296663961095849435864664747,0.978347238776321
22,32,27582683801561306533915604397941058883,0.0003972983710766786
22,33,264254017733095172905952787085378744410,0.0001986491855383393
22,34,93038441228642282896485039504808407978,0.9801350814461661
22,35,176562231919299433227699304066846445579,0.004568931267381803
22,36,194375236073157394927855964942752556488,0.0
22,37,147027446257054490495110510062402724350,0.0003972983710766786
22,38,175309035513433416469026612998598477620,0.966626936829559
22,39,110235658580854954028938757507309824812,0.976559396106476
23,0,126754412867185384090760174228956537086,0.9833720030935809
23,1,68464268358945177841369085508497794725,0.0003866976024748647
23,2,20995209406540323197189738033300832572,0.005413766434648105
23,3,265282365678138694682118273971736280407,0.9862722351121423
23,4,279129476640367672338103913662239513382,0.9532095901005414
23,5,132292181590660897243438735661381836499,0.987045630317092
23,6,291595257897029484150123179870191588637,0.0
23,7,127726718714798979964517209819713357768,0.9922660479505027
23,8,285264049996826554442761560030789549898,0.9833720030935809
23,9,264584430099472358847805525312304317418,0.9853054911059551
23,10,44675015662066784236982487699801817492,0.9820185614849188
23,11,87192133349354788830515717645543429670,0.0007733952049497294
23,12,43959724820257797778200328136295776066,0.0
23,13,229482730434192257603086480530044416762,0.974091260634184
23,14,5824650096983024141272997300986448768,0.968677494199536
23,15,22240078258575791008740472571679539769,0.9754447022428461
23,16,108793304724118553608077385204432326645,0.9895591647331786
23,17,117229760296814474206194003405233902731,0.9922660479505027
23,18,168702911159497491196015135463103456218,0.9833720030935809
23,19,227854312713792075707074364179558470107,0.00019334880123743234
23,20,115058131635070934042689228584471118446,0.9889791183294664
23,21,287235518330157821345152308578362547804,0.9630703789636504
23,22,236191668916622453136354602731893604871,0.9814385150812065
23,23,95294801900378284759806609350007116648,0.9885924207269915
23,24,312673749164964025085707792771543369798,0.0013534416086620263
23,25,59978662611676737048726584331720069098,0.9860788863109049
23,26,305993978367869644133359719777924806025,0.9889791183294664
23,27,108307919700695153427467575222196032062,0.00019334880123743234
23,28,117070754476065636697341009922804019826,0.981631863882444
23,29,112156458756764622798478793553018609671,0.975831399845321
23,30,29626658351475260581038582720549780886,0.9839520494972931
23,31,79323806812765998270647415350772995717,0.9804717710750194
23,32,269714856497859394471274898663789759985,0.002320185614849188
23,33,231080451139565618600197292896725240343,0.000580046403712297
23,34,287481467126064651386487244419213999955,0.9868522815158546
23,35,236573381980831848409185454519253402131,0.9878190255220418
23,36,111375253802756740793463561815600719718,0.0013534416086620263
23,37,299217724634637295612015638723154503678,0.9760247486465584
23,38,331491981282223687283546132281034854342,0.9781515854601701
23,39,73998324091561932567126405786389751873,0.981245166279969
24,0,168378668354697252952710027440218810939,0.0007532956685499058
24,1,18544929544210826271621174378057143522,0.9836158192090395
24,2,236661225408366393316676396933781383512,0.0015065913370998117
24,3,162713316977011920703268476710331069633,0.9836158192090395
24,4,54094981108768297088747788569631551860,0.9919020715630885
24,5,321344594151055243566668106182048948466,0.9853107344632769
24,6,338844581481751678957974520320728661332,0.9856873822975518
24,7,121172095544534870171075949877053156636,0.9883239171374765
24,8,168758368433517041190321915057419023980,0.9887005649717514
24,9,149440168383419040628981464792031078299,0.9935969868173258
24,10,98325096806594750487952973265302247628,0.9868173258003766
24,11,315521852818740383079980011135470808607,0.0
24,12,31952954457854884556051377204135734282,0.0007532956685499058
24,13,201712543274791588549939149362324116437,0.00018832391713747646
24,14,156813839018634543742422186046082181286,0.9832391713747646
24,15,130017290213725517374337557336700303028,0.9704331450094162
24,16,299679231585635909238050337341867302986,0.9892655367231639
24,17,145785010057741842307244802686316190793,0.9879472693032015
24,18,305347004946241784529941626394079291151,0.9883239171374765
24,19,228223468681244285670137688615665796021,0.007721280602636535
24,20,165183626837817303185861452310471979215,0.9875706214689266
24,21,214370065962126098443026260957379796721,0.9875706214689266
24,22,200446688057117157033938078963791628306,0.9813559322033898
24,23,2818648393292256203761241772924549971,0.0009416195856873823
24,24,206751894013531735654842299684290892827,0.9870056497175141
24,25,64599264808417311821887297970670453822,0.9902071563088513
24,26,173875841829661255993167398298251017359,0.9919020715630885
24,27,85802270704417578373025848804427253249,0.002071563088512241
24,28,203071207768008102094587722468775651284,0.9839924670433146
24,29,195127440586156615035426512915400613515,0.9883239171374765
24,30,322331409345073035639046783321917048438,0.992090395480226
24,31,170529522673687536164778351477061342945,0.0015065913370998117
24,32,5072786882644755351568711159014172549,0.992467043314501
24,33,212570755239116569927499133927124723153,0.983804143126177
24,34,211721280094737082648216967161557730220,0.9871939736346516
24,35,174874153348224244879747951870288171792,0.992090395480226
24,36,211693494706691575304346688644776909669,0.0
24,37,255121632603402146612759940775545263601,0.9887005649717514
24,38,291584515058467848001106875307343988331,0.0015065913370998117
24,39,283985600466312921366299255010903124258,0.9807909604519774
25,0,61487024127664188623122130257883962367,0.9937591776798825
25,1,288230923082680399296829510441420389189,0.9906387665198237
25,2,12999833168301341143464721821960835197,0.9906387665198237
25,3,263332363607758993559996337314469693,0.008259911894273128
25,4,180946554633966894641290332850123541412,0.0005506607929515419
25,5,293676923481101479362915458456559356245,0.00018355359765051394
25,6,256162376936671818704783224938079671500,0.9928414096916299
25,7,268490601555881789181226088922869901402,0.00018355359765051394
25,8,301913853709609324438297050598849512893,0.003120411160058737
25,9,290447135120736146531389810713274251381,0.0
25,10,284174021001720093219077306697272709971,0.9911894273127754
25,11,170925177165597128395422863801231158871,0.005323054331864904
25,12,283153644677876957589928361550603463613,0.9906387665198237
25,13,38435488158263969105466252594141518032,0.9842143906020558
25,14,118099502222695606333677795284199930981,0.9908223201174743
25,15,77846868638700631250853351039113521199,0.986784140969163
25,16,53709590920754374368623861065237321318,0.9917400881057269
25,17,279726348647155097766381955233584743898,0.9886196769456681
25,18,31163086316083571009576663850797411900,0.0
25,19,281957015792554510358661667254204399624,0.979258443465492
25,20,290859940248137124505446481863826867882,0.9939427312775331
25,21,327242054306855221161277500303043343348,0.9928414096916299
25,22,251167430239839544746596654518337513554,0.0011013215859030838
25,23,319095766128421529105619150173584171715,0.9926578560939795
25,24,145742362025704994774881741605314395223,0.0005506607929515419
25,25,28730896749441577085488089071506935469,0.9908223201174743
25,26,305561234062083821398323926661191459559,0.0007342143906020558
25,27,234702051334724890670919638672466708673,0.9877019089574156
25,28,58469095451381507701424226391513992756,0.9787077826725403
25,29,144416716393110551148809741713710636437,0.9968795888399412
25,30,267986544419270978979185810582570023909,0.9902716593245228
25,31,279058888007642852440756225858298474424,0.992474302496329
25,32,52441091640268648779984111146510872288,0.0003671071953010279
25,33,320291231023034921684735890346388594689,0.9957782672540382
25,34,232842294273220641725008851096695021186,0.9954111600587372
25,35,315126880994276849833645606631941731256,0.9911894273127754
25,36,242630329861059698635348000037380924859,0.9904552129221733
25,37,332899108340116271401409267725825550778,0.9862334801762115
25,38,24747552532158086889430452151686208913,0.9941262848751835
25,39,223798088601466444795657173262419361679,0.9917400881057269
26,0,184708733919992454006712713627906321491,0.9957035445757251
26,1,19857879382625365604813456403091736901,0.00017901897601145723
26,2,305182605577963811448413350996844415244,0.00035803795202291446
26,3,46588401741536484050818473148807533655,0.9910490511994271
26,4,127274279977423296007871496337324533782,0.0008950948800572861
26,5,117358042229535901202319509079214597890,0.00035803795202291446
26,6,293655645472376857379776614202226550098,0.9935553168635876
26,7,112022379824938281072756389405840002300,0.9923021840315074
26,8,213978944041284781437082849301734175875,0.9931972789115646
26,9,247189183149314093833218902114767050685,0.9958825635517364
26,10,181256941086607908640968831097771359699,0.9960615825277479
26,11,21213206446539045934069857010692329798,0.9958825635517364
26,12,237376451260827159277009027566057306908,0.99140708915145
26,13,83525238957443343678374508491919483537,0.9964196204797708
