sample_id,iteration,seed,Percentage of burned trees
13,17,223479564539746955331005613047730633592,0.2723437911943053
13,18,18107684971281085335655462590250895269,0.0
13,19,316459990003364059509172733549170204543,0.0
13,20,311419680306890719041631951719337481013,0.0002636435539151068
13,21,19851045123920381379262982355077196511,0.27788030582652257
13,22,210011518611838373187916613846826495088,0.00738201950962299
13,23,198245078060282673007747087926016882035,0.0
13,24,306874409729882591053283356708959820540,0.0002636435539151068
13,25,48483842823589843866487436287473219426,0.02873714737674664
13,26,123088869676494411140843543405444422313,0.0015818613234906407
13,27,242355211839964668217454833908147694603,0.0005272871078302136
13,28,205481576520184883039702901012774123614,0.0002636435539151068
13,29,164381042120475600533811083297973134420,0.0
13,30,97201642585539169127887970671524858439,0.0007909306617453203
13,31,182232487326963643152854372106187728244,0.0005272871078302136
13,32,125433814258684464572565644506858879501,0.005009227524387028
13,33,92901333387371214537620861742265008053,0.0002636435539151068
13,34,35889385817054701680655771230318560836,0.011336672818349592
13,35,113443027178655585096827271859975233941,0.0021091484313208544
13,36,330402855167383440236298410718864886372,0.0018455048774057474
13,37,30676456506904261847374129094266683048,0.0002636435539151068
13,38,132090485602018424529978386531788129214,0.004218296862641709
13,39,333594394254016524152245593638784547682,0.0002636435539151068
14,0,216034572582603195971650913022794311400,0.0002543881963876876
14,1,296796186692239992883134061535272352406,0.0638514372933096
14,2,11344748967606180461492398866904407372,0.003815822945815314
14,3,28762569168778263384498408909235553216,0.007631645891630628
14,4,115918315313953699121836050880015175449,0.009921139659119817
14,5,87744286573626017195679385444529442918,0.0012719409819384382
14,6,234505952469284218706341808133460368559,0.004070211142203002
14,7,103317685018219505356582788898927709960,0.0
14,8,284823778990333017262433399745324258906,0.002035105571101501
14,9,242427498803353737597692223786832268421,0.0002543881963876876
14,10,40300450020629660096347713059426961246,0.0017807173747138134
14,11,138603494715758239068867335446516524638,0.018570338336301194
14,12,244792620552973819714838600481406959547,0.049605698295599084
14,13,242985699599489221612735310447752300477,0.0002543881963876876
14,14,170592198048789725650822695440062484600,0.0
14,15,202183372460945969939133847006686826096,0.0002543881963876876
14,16,253576485155894172255362056504302359736,0.015263291783261256
14,17,50732310448526276985745953512952339485,0.0002543881963876876
14,18,225840167180148293476300437899949869938,0.0035614347494276268
14,19,150497353277712537894750853120660823641,0.1643347748664462
14,20,244155154932632736736756218326246957939,0.006105316713304503
14,21,18593453525090283067671927030107710441,0.04121088781480539
14,22,174832076531406967059899537183511372171,0.0005087763927753752
14,23,50509745251956606214991100601001259443,0.0002543881963876876
14,24,124465570055865793197238511004434697096,0.0007631645891630628
14,25,53599278639784908773784099678099401291,0.04070211142203002
14,26,322503975148465439355108091729751842227,0.0
14,27,204068143235844682928399192320966317906,0.01602645637242432
14,28,85827894385805427292677486153953445150,0.004070211142203002
14,29,313607339902574951652471131573382662664,0.0005087763927753752
14,30,140520784320052750546975610065477186473,0.0027982701602645636
14,31,267886244643129555563769061997142788991,0.0007631645891630628
14,32,340009384894172692727057715195188785830,0.0027982701602645636
14,33,192633601170466580487005291765618626915,0.0012719409819384382
14,34,208980242373725167660054099164053341862,0.0002543881963876876
14,35,168135976275538518845172999183503927542,0.0027982701602645636
14,36,138056994082177826336328825639166174474,0.0027982701602645636
14,37,176104420817318600346987722462204707696,0.0
14,38,166807179544775378264866333134040434108,0.002035105571101501
14,39,165826641052569256817912742898548137549,0.0005087763927753752
15,0,75040565164108226182043323760581027235,0.17182890855457228
15,1,301829061723138644794954248528950438761,0.011553588987217306
15,2,314058387415009929006422793460157904116,0.020403146509341198
15,3,88835320870737505734974674711288431768,0.0002458210422812193
15,4,208963013266689591342311679001490173982,0.7180432645034415
15,5,163488487310521242201579694843616826419,0.024336283185840708
15,6,148165903646375835012239250391977922494,0.0002458210422812193
15,7,210934563452970545334520444329366473329,0.0002458210422812193
15,8,166989058950149866190880670391685156076,0.2168141592920354
15,9,204949934085383713112432510376478470418,0.0007374631268436578
15,10,233468889115607682311143038546170530256,0.0002458210422812193
15,11,818175400572702044447681615121247233,0.00663716814159292
15,12,82416679888144631139175508326120502135,0.0004916420845624386
15,13,135201430438310288287116854280548400927,0.0
15,14,7846327455363384034739833503974707297,0.0002458210422812193
15,15,39387104104442023087659890374039914691,0.0
15,16,281172158723838837617403632519893962784,0.021140609636184856
15,17,299644119042305042958782552861235122159,0.0
15,18,140986726334014256920711575039217802713,0.0002458210422812193
15,19,158872119089888410021537171673043151538,0.009095378564405112
15,20,56905029949836952137355804600506793176,0.0007374631268436578
15,21,223104479247171780989311970727368578781,0.6777286135693216
15,22,43104123954249392358955833355789620227,0.0
15,23,284835662882747878378355622492320241841,0.005408062930186824
15,24,169270048571773164054060586134401952815,0.15388397246804325
15,25,289159350147194598434322659787950077947,0.0007374631268436578
15,26,285136012170441909119772678951449717605,0.0012291052114060963
15,27,188524267106311276624446156613444016250,0.024336283185840708
15,28,153466916134997062569112493695824663313,0.03662733529990167
15,29,104876596349266805152852234630791671250,0.0071288102261553585
15,30,244620485529518944820940421847432918923,0.003687315634218289
15,31,238724588974663837014014102049958146912,0.0002458210422812193
15,32,238185987584738883422864288832271528049,0.0002458210422812193
15,33,181570979402932428549744743836841187729,0.0004916420845624386
15,34,272119339293966627441065200327953986333,0.011061946902654867
15,35,250694249242749857710294980413689839744,0.001720747295968535
15,36,314972682358128470017518629231742552535,0.0
15,37,160436042647903495937360434883384686577,0.0019665683382497543
15,38,177513332086251869502689635127884847969,0.002704031465093412
15,39,51498450848528505904676180355028521244,0.0024582104228121925
16,0,331750909691637401421977073601127227026,0.6000951022349025
16,1,313753320665027643596339836155144623394,0.8437945791726106
16,2,266301255736882880027145616857967554751,0.0038040893961008085
16,3,148889426336703787088501663094814110104,0.0
16,4,13703988815602165111111346823718984934,0.00023775558725630053
16,5,39609000287724958795004288208092703084,0.0042796005706134095
16,6,209472418276821283368655234432724539707,0.00047551117451260106
16,7,323149318091142706208929138279196426994,0.0021398002853067048
16,8,201999927532555890865974805490531939946,0.021398002853067047
16,9,314780339721864278408907960600751842708,0.03185924869234427
16,10,112880965120206169549212899866072771523,0.007370423204945316
16,11,201951281298827967732898397295838619197,0.6428911079410367
16,12,328795969309162023329477121226261814945,0.0014265335235378032
16,13,93834023478905521033737002069480312658,0.0
16,14,237005984931020917422227413620620617489,0.6885401806942463
16,15,236356610073834487765641060314978889806,0.0016642891107941037
16,16,320426992807634679306140027928019843764,0.0
16,17,6166700539168535850507281275760457871,0.004755111745126011
16,18,293206803369500219393883581148544154995,0.020684736091298145
16,19,275322751431148798378362293299453950602,0.010461245839277223
16,20,128390515583837183059726767478438934379,0.05492154065620542
16,21,57605793157150116649992326248180286515,0.00023775558725630053
16,22,275486299111607231850872004407361192751,0.7960057061340942
16,23,130666449147361456202728827733702444372,0.03661436043747028
16,24,64805972646498166814719133811036808885,0.015454113171659534
16,25,232782029958960739844696285002742986303,0.00023775558725630053
16,26,321252341234841817179766504649845966657,0.0009510223490252021
16,27,94704112759198669474306654059504223097,0.0007132667617689016
16,28,114687009992567800126289973457187695882,0.0
16,29,205820074988499666830220588476704043446,0.7272943414170233
16,30,133968830219268362891465282884812507374,0.00047551117451260106
16,31,73680284120820182550482750807420293147,0.00047551117451260106
16,32,2174616603190670546974126520691188380,0.6241084165477889
16,33,181963037631681998856094405138630745691,0.00023775558725630053
16,34,90710352666024827563590152656034199013,0.0014265335235378032
16,35,139957131594720161851127639779715457972,0.016167379933428434
16,36,209986716764131551863973194181544243358,0.00023775558725630053
16,37,284305100248393246378694798558603624414,0.00023775558725630053
16,38,108686797330728361992209615107027044006,0.38183547313361865
16,39,291614970023852680098063346821506567397,0.784831193533048
17,0,235537722018478373378688348895261721946,0.00023020257826887662
17,1,145258354194094112904369648910044464719,0.015423572744014733
17,2,333641810714738048203500018154506304211,0.0011510128913443832
17,3,338113207491378457812277013431979855871,0.0050644567219152855
17,4,252577017947337358224824866890582770481,0.00023020257826887662
17,5,99527425533127471511011482993807940422,0.921731123388582
17,6,70399406269837586989539331248723457398,0.8179097605893186
17,7,109384122804925362486765738663104048310,0.00046040515653775324
17,8,7832381763786817280111780065354769961,0.15837937384898712
17,9,50280605426779374018163968569988996410,0.0020718232044198894
17,10,89605862912430539851424423501608497409,0.00046040515653775324
17,11,15798165483986601476154963479545058961,0.8123848987108656
17,12,26698986716549026481390984908284116651,0.004143646408839779
17,13,190875995867299947768383699292577580474,0.00046040515653775324
17,14,337952084914804348096466470633167165678,0.040976058931860036
17,15,166163966279305453965586062091370637398,0.7403314917127072
17,16,61524630420597184764667828712255351588,0.8830570902394107
17,17,199021081532708807044388063472471937008,0.00046040515653775324
17,18,52129536790448976303118597674265728905,0.0
17,19,231802841711152851472818189741367190287,0.0006906077348066298
17,20,278545293652068168254474072732838267927,0.0
17,21,87187253389913664490866885849438146621,0.0006906077348066298
17,22,162878557298905752665527048682808367747,0.015423572744014733
17,23,104546403771898647494262967253209068438,0.8146869244935543
17,24,48917529326702970608351139922033655180,0.0363720073664825
17,25,31285792136033708319106598484969432033,0.004143646408839779
17,26,102763370871047904035068135059507561528,0.8448434622467772
17,27,82192908754279564162812427572247357297,0.0
17,28,250057630809848184225511193909073385666,0.0009208103130755065
17,29,49412924468447905343645766983452853206,0.9076887661141805
17,30,129444297796745581773702698986188450787,0.00023020257826887662
17,31,79740910470679170659080086987093162550,0.02394106813996317
17,32,328257104641203371409219971043179794525,0.0
17,33,310711336991906392363849646436548054452,0.0
17,34,134005792642131993090457400320644560675,0.0009208103130755065
17,35,307265729687945534661230783973605442611,0.0013812154696132596
17,36,304357103321949711943365185151812357288,0.07067219152854512
17,37,90300539041892626373765090187459382083,0.006215469613259668
17,38,123039790850925957754201799784185115011,0.0
17,39,127011591241833208625041394353017202218,0.00023020257826887662
18,0,337340348783881751235022806422916795942,0.9203480589022758
18,1,264106546342271813376466285822179200014,0.9203480589022758
18,2,61062790272318071081604601263337905480,0.8601070950468541
18,3,34413263314294508914189100005829491394,0.00022311468094600624
18,4,125408916331453683442680296280467541101,0.9040606871932173
18,5,205696196760247257826606298576227320377,0.0011155734047300313
18,6,62905288580079786144427026266754409473,0.8672467648371263
18,7,284902489241730405019590770133737444711,0.00022311468094600624
18,8,110171335484460391837300791087174804635,0.0004462293618920125
18,9,51111288825354555201812180234138789424,0.030566711289602855
18,10,136444694114107276036159911408030221184,0.9248103525211959
18,11,281970755689856051898129931571896920751,0.04172244533690317
18,12,27065190382532567577714206640525359878,0.7570281124497992
18,13,92933905950703211410372090988206513727,0.0004462293618920125
18,14,120501865257726945732902175242295833003,0.9578313253012049
18,15,339048439618089964542403832634430477278,0.8654618473895582
18,16,296395665702903377570141223984016120557,0.006470325747434181
18,17,263481888197644521830327164369441066384,0.0
18,18,294937003871819150325328601777348540991,0.9042838018741634
18,19,245902908399690822372826829697263671491,0.048862115127175365
18,20,292740703243282858815062823549972757069,0.000892458723784025
18,21,38133318795974299817685866391844993103,0.0015618027666220438
18,22,136751881313114303783994404292557427735,0.0004462293618920125
18,23,24605733147566720197897495279553831697,0.9132083891120035
18,24,274399928802819909334492669924913856198,0.00825524319500223
18,25,107280516896749489916980980587531844692,0.0029004908522980814
18,26,90496345718026152630680367793060394769,0.8603302097278
18,27,2617311209689163823573946800443593092,0.0011155734047300313
18,28,162888922739159231031979398428524496625,0.8047746541722446
18,29,254590024033655724640136087922257637732,0.892458723784025
18,30,60218008470152901079391552686140773058,0.0013386880856760374
18,31,331108505658217546169988622568603566899,0.9089692101740294
18,32,260734427113118822540205477523416005547,0.8337795626952254
18,33,312693924944711925129908205675027898554,0.010040160642570281
18,34,44986609060470491334331009815343292303,0.00022311468094600624
18,35,251004406282625508909411646784171484086,0.0022311468094600626
18,36,94717298172986868616673870106940733764,0.0024542614904060687
18,37,176181292206566117255649554267973708459,0.00022311468094600624
18,38,139664923260807231374451447723841209577,0.8886657742079429
18,39,102398812514463700511557022576173320017,0.10397144132083891
19,0,326762002765762394685419210664012308178,0.0006493506493506494
19,1,173372172455967842113494917766749994860,0.0004329004329004329
19,2,133694640345195263462665323343673431026,0.002380952380952381
19,3,304790288276680596608043687528681659532,0.0006493506493506494
19,4,101955860995013047876722097033759749587,0.8922077922077922
19,5,29967093973017691720708418845892677761,0.9292207792207792
19,6,243298707465106590296499416796112383336,0.0008658008658008658
19,7,251508028499588105552220647398871692912,0.9361471861471862
19,8,233868729753207042616587187446271687746,0.0006493506493506494
19,9,31394232019749879396750726487228705751,0.00021645021645021645
19,10,223804397221346319902943239969125698661,0.0
19,11,154439766757996470000232051601397137239,0.003246753246753247
19,12,332102257072793657661214007513896989024,0.9246753246753247
19,13,313873013364445859921027370658423010518,0.0006493506493506494
19,14,242575705287630806963831765370223491210,0.9454545454545454
19,15,193599752418147834287613215394115087668,0.9333333333333333
19,16,221080108863308302427441360142766406813,0.9512987012987013
19,17,61151378212100164505908910426665148438,0.004329004329004329
19,18,246479625735606951175208139654055998080,0.9376623376623376
19,19,48894872231366219913853134302845689123,0.0004329004329004329
19,20,283093795219629869741260147157807530057,0.00021645021645021645
19,21,333059572793283458777949049203300991397,0.9448051948051948
19,22,306649565908245216194528918541723057464,0.00735930735930736
19,23,76488408764203546923359467905955093416,0.0
19,24,214621021361374332023486300590874430211,0.0006493506493506494
19,25,260266831846956094583742502067955322577,0.003246753246753247
19,26,50986275522619864209855244384593223569,0.0006493506493506494
19,27,157556336521104136369313225242001297219,0.0010822510822510823
19,28,337771996704520243490023732258133718446,0.0010822510822510823
19,29,40065308995027047354470467246640635801,0.014935064935064935
19,30,141690079741872799746138407406493090948,0.8984848484848484
19,31,331571854328443657576002501217941296693,0.9212121212121213
19,32,307458026710150256803878712664415899691,0.0008658008658008658
19,33,110857178231903990967930921305308951247,0.03614718614718615
19,34,208695604358524309152420840380283043157,0.9432900432900433
19,35,126098225536208810849431311630025187679,0.0006493506493506494
19,36,13445277716868253500325309516705419997,0.9032467532467533
19,37,249985678475938899337393656580649699378,0.00021645021645021645
19,38,1846178365651042955279092871452263762,0.0008658008658008658
19,39,177168362469522649352047600510872483942,0.0
20,0,214898274837993789066696685676976438452,0.9781420765027322
20,1,316900511028665460254407924931316095573,0.01008827238335435
20,2,68633243015230110623412692669876907718,0.9676334594367382
20,3,221333380328499468297580485836009323310,0.9531315678856662
20,4,22514149175759439625615822251488638512,0.9497688104245481
20,5,101222962684472048349561519475235434060,0.0004203446826397646
20,6,263915914917729888067389225570492091345,0.005674653215636823
20,7,124209279608141868066119603730573170646,0.003572929802437999
20,8,337434801064570778071479698860148060415,0.007776376628835646
20,9,36609753758859880671270347700895058903,0.013030685161832704
20,10,15583959544944578819192064627840685121,0.9468263976460698
20,11,19214261145854462767797729774583259648,0.0004203446826397646
20,12,81055827087335490019091166820508975129,0.9371584699453552
20,13,183217549377823642765541726285537024285,0.9520807061790668
20,14,86305322042085243863294838731956769917,0.9695250105086171
20,15,310582682340805696465972621284459342607,0.9596469104665826
20,16,110878024634160550474883357653259290481,0.9403110550651534
20,17,158596564831824062567384448183420552029,0.0018915510718789407
20,18,248104276256738855513631284836774764023,0.9598570828079025
20,19,134547000666507868205053700512116200911,0.9588062211013031
20,20,96481615193451268736107908666517287574,0.9459857082807902
20,21,14790596111471331435180759493400100004,0.0004203446826397646
20,22,290789232481869570339342467546171363272,0.0
20,23,235445129464003253832441738407862435413,0.0010508617065994115
20,24,135553796765582585512531198726809855488,0.9501891551071879
20,25,156228928727136557042407360612053008876,0.9634300126103404
20,26,331917204222796082681074507466526365156,0.0004203446826397646
20,27,28375980964847526252141599731634974732,0.9541824295922656
20,28,258322643483441501437125341002991195458,0.9476670870113493
20,29,139383247224321993361560136534871983040,0.0002101723413198823
20,30,105961169319635649048111773793572204997,0.9476670870113493
20,31,82311797184628371852568624818899767232,0.9316939890710383
20,32,2796400523481133189084178911002554659,0.0010508617065994115
20,33,252099429099380234263701989630295794010,0.9569146700294241
20,34,77294274953785305430964143163357066403,0.9485077763766289
20,35,131201831649954355392254415423132663839,0.0002101723413198823
20,36,249089338067210371009619859750136818078,0.9670029424127785
20,37,171314314275493910706515181094761213161,0.9232870954182429
20,38,125940728191231131856978069051167700401,0.0012610340479192938
20,39,230922900901013253926614978337752698463,0.9737284573350147
21,0,85503261315407970998578728130754631485,0.9626225490196079
21,1,153631765631240293004487905253170952913,0.9291258169934641
21,2,86447682677474250459122058748862433767,0.0
21,3,114067636536807551783321950374985568329,0.9714052287581699
21,4,163028681902863693237522775951538312851,0.9595588235294118
21,5,266094928480429075672025094783163960978,0.9795751633986928
21,6,170332247040933338594434886269972013779,0.0012254901960784314
21,7,330566320973886866758256162451453720991,0.9718137254901961
21,8,67770047309412214220282051502292879842,0.9758986928104575
21,9,180423860987478823051592193613915277522,0.9722222222222222
21,10,39377291364561776063579211839627953423,0.9642565359477124
21,11,215291862277029282727282301884601234418,0.9513888888888888
21,12,272567399699241646202483844223402470444,0.0004084967320261438
21,13,108697733262005018500271662880769003,0.9585375816993464
21,14,59912064132938014765029351503514573837,0.9699754901960784
21,15,267884780116203257503972441181304910551,0.0008169934640522876
21,16,53403875010867939931490557346008189393,0.0012254901960784314
21,17,97676226205941162630833314338616520996,0.0055147058823529415
21,18,16887474438221610432256105929521928965,0.9691584967320261
21,19,195732923113584035653096214186821535392,0.0012254901960784314
21,20,263227017867545927811196029749248247642,0.0008169934640522876
21,21,227176212054347901215105652512485219480,0.0016339869281045752
21,22,50187258717428987207951528827138639026,0.0030637254901960784
21,23,153531559899013074578035009140102834133,0.0006127450980392157
21,24,91569879991080661497162227626281217,0.0008169934640522876
21,25,202280345339804113377437085980890448217,0.9491421568627451
21,26,11330161462765525419424809006848956537,0.0
21,27,62200085423701114661482673547944443674,0.9675245098039216
21,28,272908737338920816039567036315120330768,0.0002042483660130719
21,29,200170963525231966865336921289852592687,0.9669117647058824
21,30,238177297271857826937504612830724057549,0.9587418300653595
21,31,50533447814853453661683340383572372110,0.0004084967320261438
21,32,110822373505748637506752628585180400102,0.0002042483660130719
21,33,305226862409751479128846503708066711272,0.9754901960784313
21,34,109245757544246438528230613523894991281,0.0004084967320261438
21,35,130120758926062701138227679148405758540,0.004493464052287581
21,36,186793799511612887862515032915110535271,0.0
21,37,148351150191346729344207161115112006016,0.9732434640522876
21,38,154990867073549903856758435081473335712,0.9646650326797386
21,39,2794024609480311803977981467875358520,0.0006127450980392157
22,0,303505172749184366761198182057858581181,0.9751688518077076
22,1,253944285635235218850427774256127028506,0.0
22,2,113013599685580642969557036841832339158,0.0001986491855383393
22,3,284422212888449298736729914165894519755,0.9811283273738578
22,4,268794025009397312571486393130438976742,0.977155343663091
22,5,236507488886159815447532603189111486884,0.9843067143424712
22,6,339215022731696247699629597571932625295,0.9862932061978545
22,7,118529820128256813063578732377529116240,0.9876837504966229
22,8,35552215098051825654938840732022641095,0.0003972983710766786
22,9,119345188340701135832361128477977183501,0.9745729042510926
22,10,289356228536892467162852445314903285158,0.9733810091378625
22,11,83334584960502492214312586608627196405,0.0
22,12,83616833185098395436392888488941186881,0.0007945967421533572
22,13,317442522457069453677742426161319730382,0.0001986491855383393
22,14,86540744509336186958645833247307179409,0.9797377830750894
22,15,170408968707457676890504644890948150027,0.0
22,16,40896891008013750769209340657870583446,0.9825188716726262
22,17,106328514059816944894346880179829694745,0.0009932459276916965
22,18,68127499854718634538471745529010779124,0.0001986491855383393
22,19,137953081219184545245714674850071412731,0.9670242352006356
22,20,224645460344672729263135801168368801915,0.9707985697258641
22,21,47481738527596824291138991784885583484,0.9831148192292412
22,22,193360670941945886520237580679166720765,0.9717918156535558
22,23,96465245164697821263746225552463597968,0.004568931267381803
22,24,98730935604834917813265802109416269071,0.975963448549861
22,25,289323391345464868763680652120228518102,0.9817242749304728
22,26,179262909279641119351539548449539731406,0.0
22,27,23884203743090675827968407570130137752,0.0
22,28,262369404170615120823150110618224193117,0.9851013110846245
22,29,255061305874438148392028661846194407716,0.9803337306317044
22,30,241288620019492447660089545301542697725,0.9557012316249504
22,31,189043250806745287863275429746787503421,0.0
22,32,185219995321979100047081574257181764638,0.9731823599523242
22,33,56371063441049648223072631938912113885,0.9676201827572507
22,34,325926454043060401030673684662851473201,0.0003972983710766786
22,35,68608844832336882249990848679914947640,0.0
22,36,325246690899116743468871944679543829222,0.966030989272944
22,37,201556346193143320289178749472482987064,0.9670242352006356
22,38,21539412284912940881848329169370115419,0.9852999602701629
22,39,201133557011575604250829671668459439919,0.0015891934843067143
23,0,257578933201714123195684368882548464752,0.9868522815158546
23,1,201892949575864459801117667482244841223,0.988399071925754
23,2,118152359162952913155838275356417315008,0.0017401392111368909
23,3,265088066736591476359039070443890664163,0.9804717710750194
23,4,166702498632611330890050944040574103675,0.000580046403712297
23,5,205846568867012628933807650826356801456,0.00019334880123743234
23,6,226922199525974338923234758691739075609,0.0007733952049497294
23,7,82780761513283603454058468571395679501,0.9818252126836814
23,8,20097114273651753971340369031136557314,0.00019334880123743234
23,9,220896645522581326743346505496028927797,0.0
23,10,89080087328838187473499955017993505048,0.0003866976024748647
23,11,280724808706439256403396894878517688115,0.9882057231245166
23,12,145591388222540665461664141093582525709,0.9833720030935809
23,13,118845374793330831219957406333007595633,0.9903325599381284
23,14,31215708927782316591441120839253458958,0.9795050270688321
23,15,110631246196872136989735468513445677340,0.00019334880123743234
23,16,5166814584602946189395307191834568455,0.9754447022428461
23,17,268155954651168680889653404313034708990,0.0007733952049497294
23,18,144186238952400578205869344505975801251,0.9845320959010054
23,19,133780617073552767196771442217914871464,0.9878190255220418
23,20,221668881690980313836329530388360223168,0.9897525135344161
23,21,194999652870783602345069706999834236756,0.008120649651972157
23,22,9401146821976548630609958668187647540,0.0003866976024748647
23,23,151922836335616638283931268622505111427,0.00019334880123743234
23,24,88253120505913235764409741892946596020,0.9885924207269915
23,25,21150654700573034442093421348884542323,0.0
23,26,13508654371104800498213594805389434828,0.9808584686774942
23,27,41140437892294368505429786921977174436,0.9849187935034803
23,28,337039555979241779669430133488377263015,0.9887857695282289
23,29,55301976265911623573399380790100043476,0.9866589327146171
23,30,100770238074197754117839473795788052327,0.9851121423047177
23,31,54559798846863233071788608047188638760,0.9742846094354215
23,32,292642786889254588242691644326836582960,0.0003866976024748647
23,33,237860088963495635362548419390565024729,0.9897525135344161
23,34,112457704280084186969675528765900334439,0.977184841453983
23,35,266006479768009924275892219663673948951,0.9835653518948183
23,36,103464548288046669099160481378407929580,0.0003866976024748647
23,37,223246184063473841866646938625767257647,0.988399071925754
23,38,96721142780633939186988966988104707817,0.981631863882444
23,39,338129992556384809411500686109432610756,0.9866589327146171
24,0,28651654801467747626154963800918921072,0.9700564971751412
24,1,207285215254796382784286526405697025270,0.0005649717514124294
24,2,97331344288223423523221093849175571353,0.0013182674199623352
24,3,101141147860786159679120760914494388714,0.9871939736346516
24,4,312657419745392327543149957438557547226,0.9873822975517891
24,5,283968161919216809725384093141106274367,0.0005649717514124294
24,6,63600980683581601698216375139330375624,0.9871939736346516
24,7,72655787435555741025706579009445705466,0.9847457627118644
24,8,122836364029925332160732450056268962080,0.9911487758945386
24,9,232888109968251037912257305292121946781,0.9745762711864406
24,10,185019498386054544201778644251248447096,0.9890772128060263
24,11,58250717025214751762897426867048817233,0.0013182674199623352
24,12,55865146226821270304267812892541719823,0.0022598870056497176
24,13,308551084220757668915605452684953159120,0.9817325800376648
24,14,225555582077472669930040707507287627636,0.9851224105461394
24,15,66832866618530595893563096829569461858,0.0
24,16,247069932415238274042911272239043354867,0.9907721280602636
24,17,233443968289728963253439749652501721528,0.00018832391713747646
24,18,281151006419268975158333519281099797112,0.9870056497175141
24,19,220091667817281731323113536179783755094,0.9853107344632769
24,20,200542811119592703613964488290102557802,0.991713747645951
24,21,303195998078628246630056578010627408027,0.9890772128060263
24,22,219367259880481129792036342431311708071,0.9935969868173258
24,23,318402750649402935055931315982541687992,0.9866290018832392
24,24,145498819981298330540153667891302573374,0.9911487758945386
24,25,100432597322423289768532502700573900350,0.9883239171374765
24,26,294329786973706649904973053643396024166,0.00018832391713747646
24,27,220071729657606401977491137764011153507,0.9926553672316384
24,28,108045259930766248463506042851355961643,0.0009416195856873823
24,29,198202486504421619153929938639773185011,0.9828625235404896
24,30,277633208018545105027029168781994758775,0.9935969868173258
24,31,4549320823809581753017433033442890395,0.006591337099811676
24,32,122256586997452678823355213471332932232,0.9883239171374765
24,33,278713594084274824707939386584938043543,0.9911487758945386
24,34,229444608715640759410920519375941648499,0.0005649717514124294
24,35,304394791155562255787321402866047376021,0.9890772128060263
24,36,327002380047495882742241040371505392206,0.9900188323917137
24,37,40902506707994305035777784558818332863,0.988135593220339
24,38,103876749006226296930130039112713474163,0.9900188323917137
24,39,216578088732909055092503340699184751931,0.0035781544256120526
25,0,183240007756820559812067143191295369735,0.9917400881057269
25,1,322313695361101905469785639233994834918,0.9886196769456681
25,2,329662569066411155631607859056252908679,0.003854625550660793
25,3,18399737054564716946928193681245567814,0.9877019089574156
25,4,244864499693878634764258196169312927651,0.9770558002936858
25,5,71530246020474292071493872836153591357,0.9944933920704846
25,6,300276115464206175043970754291391977099,0.00018355359765051394
25,7,103439311307612765541085533720427913386,0.9922907488986784
25,8,303316623297278968154936740690584055898,0.9944933920704846
25,9,220357944361912501264659034777978472751,0.9926578560939795
25,10,204304866838433549544925142261439416251,0.0020190895741556535
25,11,60183694369161765185437594422030978487,0.9941262848751835
25,12,153830011115993289311572091867477321150,0.9899045521292217
25,13,148259737354475291061832367449727364518,0.9913729809104258
25,14,198933218446039095123985177496771804028,0.9895374449339207
25,15,146124637433238552444615030932666643447,0.0012848751835535977
25,16,158058762934632935731320293458634513977,0.00018355359765051394
25,17,211042056172069908099588629152601559718,0.979258443465492
25,18,278636310308695486015670586887580333453,0.9948604992657856
25,19,238519422352632586081724177570374924262,0.0
25,20,138687022966116437043393789888561415350,0.9957782672540382
25,21,38416247731022723613069886323917919283,0.9930249632892805
25,22,180750806399410790930801845305168016108,0.9888032305433186
25,23,319064327827134199985939546162126638992,0.00018355359765051394
25,24,169584880164887941477624724273552266730,0.9908223201174743
25,25,135781000531156780797374215349348021975,0.9908223201174743
25,26,284471346643061756279030542444760889237,0.0007342143906020558
25,27,81170514531423912808960181966589620988,0.9827459618208517
25,28,57469143868428482875943670930036869081,0.9882525697503671
25,29,8671832605116898649723107402268742244,0.9941262848751835
25,30,264133966034738302919844637313285743481,0.9902716593245228
25,31,199186786751624125636447209986312547413,0.9944933920704846
25,32,110814912083030492849984090831573964460,0.0005506607929515419
25,33,89556151880680359264961640474684076979,0.9910058737151248
25,34,179123942232492563452653152500012773322,0.9917400881057269
25,35,32663354729795094436314988576537450365,0.9937591776798825
25,36,6714416194881222148545617830837089615,0.9919236417033774
25,37,18929394827767783104193165937810654835,0.986784140969163
25,38,80460925745366316305339792102120661506,0.987151248164464
25,39,278870940502792062326287827203074876067,0.9915565345080763
26,0,121708356504724071858653932081264060836,0.9958825635517364
26,1,38606795831064473276368766686702171529,0.0
26,2,307310657562699699327750867976521664404,0.9935553168635876
26,3,22907990609464334510846328846812069763,0.997672753311851
26,4,162637837739654566584352408363667398955,0.0037593984962406013
26,5,40014626334455504948286790150771251265,0.9946294307196563
26,6,119057049310965951050286551444076722151,0.9892588614393125
26,7,129560788037974071018790359239505211080,0.99140708915145
26,8,213404553100095759250979100261654688191,0.9953455066237021
26,9,67643908569478153653188167204855813442,0.9935553168635876
26,10,184628115523087750282746846920173948260,0.0014321518080916578
26,11,238407703742806351530561283086779325607,0.994092373791622
26,12,74934410280813398245595477344456817656,0.9969566774078052
26,13,285997774615066127238683783305323518229,0.9944504117436448
26,14,139724407490924337342312990805546497702,0.9962406015037594
26,15,310303851679221135541686598736557456523,0.9955245255997136
